"BehaviorSpace results (NetLogo 6.1.0)"
"COVID SIMULS.nlogo"
"Containment Policy"
"04/02/2020 22:40:29:847 +1100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-30","30","-40","40"
"[run number]","Illness_period","SpatialDistance","Proportion_Isolating","Total_Population","Available_Resources","Current_Cases","Media_Exposure","Bed_Capacity","ReInfectionRate","RestrictedMovement","Superspreaders","Severity_of_illness","Send_to_Hospital","ProductionRate","Incubation_Period","Case_Isolation","Initial","ID_Rate","PolicyTriggerOn","Proportion_People_Avoid","Population","Treatment_Benefit","FearTrigger","Speed","Triggerday","Proportion_time_Avoid","InfectionRate","Age_Isolation","Contact_Radius","[step]","count simuls with [ color = red ]","count simuls with [ color = 85 ]","count simuls with [color = black ]","count simuls with [ color = yellow ]","count simuls with [ color = black and agerange = 5 ]","count simuls with [ color = black and agerange = 15 ]","count simuls with [ color = black and agerange = 25 ]","count simuls with [ color = black and agerange = 35 ]","count simuls with [ color = black and agerange = 45 ]","count simuls with [ color = black and agerange = 55 ]","count simuls with [ color = black and agerange = 65 ]","count simuls with [ color = black and agerange = 75 ]","count simuls with [ color = black and agerange = 85 ]","count simuls with [ color = black and agerange = 95 ]","mean [ R ] of simuls with [ timenow = Illness_period ]","mean [ contacts ] of simuls / ticks","mean [ timenow ] of simuls with [ color = red ]","count simuls with [ color = red and timenow = Incubation_Period ]","sum [ reserves ] of simuls with [ color != black ]","scalePhase"
"13","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","52","11","2470","0","19","0","0","0","0","0","0","0","0","0","0","1.5","0.3528","9.181818181818182","0","3.218144485489581E7","0"
"10","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","109","4","2415","1","80","0","0","0","0","0","0","0","0","1","0","0.5","0.3023376146788991","8","1","2.813377388307351E7","0"
"15","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","40","3","2492","0","5","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.38581","8","1","3.32666737492672E7","0"
"6","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","192","4","2446","2","48","0","0","0","0","0","0","0","2","0","0","0","0.27907291666666667","8.25","1","1.8840641433159314E7","0"
"14","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","49","13","2469","0","18","0","0","0","0","0","0","0","0","0","0","1","0.3622530612244898","8.615384615384615","0","3.2535076725905776E7","0"
"12","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","67","13","2441","0","46","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.3344776119402985","8.76923076923077","0","3.1024316011953123E7","0"
"5","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","195","4","2345","1","150","0","0","0","0","0","0","0","1","0","0","1","0.2808820512820513","7.75","1","1.6330446219061466E7","0"
"1","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","166","8","2387","2","103","0","0","0","0","0","0","0","2","0","0","1","0.28385060240963855","8.125","0","2.4311720535506826E7","0"
"13","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","53","10","2470","0","20","0","0","0","0","0","0","0","0","0","0","3","0.350988679245283","9.5","0","3.203245564475159E7","0"
"15","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","41","3","2492","0","5","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.3824292682926829","9","0","3.3131078984374493E7","0"
"14","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","50","13","2469","0","18","0","0","0","0","0","0","0","0","0","0","2","0.359968","9.615384615384615","2","3.2435328663161997E7","0"
"10","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","110","4","2415","1","80","0","0","0","0","0","0","0","0","1","0","1","0.30178909090909095","9","0","2.8063349265332382E7","0"
"6","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","193","3","2446","2","49","0","0","0","0","0","0","0","2","0","0","0","0.2789658031088083","6.666666666666667","0","1.8751298988461383E7","0"
"12","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","68","12","2441","0","47","0","0","0","0","0","0","0","0","0","0","1","0.3331705882352941","9.166666666666666","0","3.086768794239794E7","0"
"5","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","196","6","2343","1","150","0","0","0","0","0","0","0","1","0","0","0","0.2807081632653061","6.166666666666667","0","1.6235314010174543E7","0"
"1","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","167","7","2387","2","104","0","0","0","0","0","0","0","2","0","0","0.6666666666666666","0.28364071856287426","8","0","2.419249908548682E7","0"
"13","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","54","8","2470","0","22","0","0","0","0","0","0","0","0","0","0","2","0.34933333333333333","8.875","1","3.1890893236732893E7","0"
"15","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","42","5","2490","0","5","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.37926666666666664","6.4","0","3.298653044670275E7","0"
"14","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","51","12","2468","0","20","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.3579294117647059","8.75","0","3.2308737833423465E7","0"
"6","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","194","3","2446","2","49","0","0","0","0","0","0","0","2","0","0","0","0.27871752577319586","7.666666666666667","0","1.8583273576272167E7","0"
"10","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","111","5","2413","1","81","0","0","0","0","0","0","0","0","1","0","1","0.3011927927927928","5","1","2.7992602957236018E7","0"
"12","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","69","12","2441","0","47","0","0","0","0","0","0","0","0","0","0","0","0.3319536231884058","10.166666666666666","1","3.0762234531165987E7","0"
"5","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","197","5","2343","1","151","0","0","0","0","0","0","0","1","0","0","0","0.2805725888324873","5.2","0","1.618108892552508E7","0"
"15","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","43","6","2489","0","5","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.37625116279069765","6.333333333333333","0","3.284379903742976E7","0"
"13","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","55","7","2470","0","23","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.3473963636363636","8.857142857142858","2","3.177978826014111E7","0"
"14","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","52","10","2468","0","22","0","0","0","0","0","0","0","0","0","0","2","0.35563846153846157","8.3","2","3.2182354659258768E7","0"
"1","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","168","8","2386","2","104","0","0","0","0","0","0","0","2","0","0","1","0.2833309523809524","8","0","2.404647901562097E7","0"
"6","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","195","3","2446","2","49","0","0","0","0","0","0","0","2","0","0","0","0.27854564102564106","8.666666666666666","0","1.8502332536957875E7","0"
"10","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","112","5","2413","1","81","0","0","0","0","0","0","0","0","1","0","1","0.3006678571428571","6","0","2.791390558137719E7","0"
"12","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","70","13","2439","0","48","0","0","0","0","0","0","0","0","0","0","1","0.3307771428571428","9.153846153846153","2","3.066727429974729E7","0"
"5","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","198","7","2341","1","151","0","0","0","0","0","0","0","1","0","0","0","0.2804525252525253","4.714285714285714","0","1.6075928059710052E7","0"
"15","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","44","6","2489","0","5","0","0","0","0","0","0","0","0","0","0","4","0.37330909090909087","7.333333333333333","0","3.2666961125237975E7","0"
"14","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","53","11","2467","0","22","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.35357735849056604","8.545454545454545","0","3.2055592264615756E7","0"
"13","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","56","7","2469","0","24","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.3456214285714286","7.571428571428571","0","3.1654741054055225E7","0"
"1","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","169","7","2386","2","105","0","0","0","0","0","0","0","2","0","0","1","0.28312189349112427","7.857142857142857","0","2.39556700722397E7","0"
"6","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","196","3","2446","2","49","0","0","0","0","0","0","0","2","0","0","0","0.2783204081632653","9.666666666666666","1","1.8389304667580385E7","0"
"10","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","113","6","2412","1","81","0","0","0","0","0","0","0","0","1","0","1","0.3001628318584071","6","0","2.7863749302004434E7","0"
"12","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","71","12","2439","0","49","0","0","0","0","0","0","0","0","0","0","2.5","0.3297633802816901","9.583333333333334","0","3.0537682344694216E7","0"
"5","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","199","8","2340","1","151","0","0","0","0","0","0","0","1","0","0","0","0.28031959798994976","5.125","1","1.5949806494605616E7","0"
"15","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","45","7","2488","0","5","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.37138666666666664","7.285714285714286","0","3.2586964533203438E7","0"
"14","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","54","10","2467","0","23","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.35187407407407406","8.8","0","3.193660565294999E7","0"
"13","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","57","7","2469","0","24","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.343621052631579","8.571428571428571","0","3.1540547082728676E7","0"
"6","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","197","3","2446","2","49","0","0","0","0","0","0","0","2","0","0","0","0.2782192893401015","10.666666666666666","0","1.8320477546989344E7","0"
"1","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","170","8","2385","2","105","0","0","0","0","0","0","0","2","0","0","1","0.28297647058823533","7.875","2","2.3882221219823427E7","0"
"5","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","200","8","2340","1","151","0","0","0","0","0","0","0","1","0","0","0.5","0.280144","6.125","2","1.5815937324821392E7","0"
"12","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","72","12","2438","0","50","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.3287222222222222","9.25","0","3.0445818721356068E7","0"
"10","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","114","7","2411","1","81","0","0","0","0","0","0","0","0","1","0","1","0.2996210526315789","6.142857142857143","0","2.7772343705859166E7","0"
"15","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","46","7","2487","0","6","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.3686782608695652","6","2","3.243399019763752E7","0"
"14","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","55","10","2467","0","23","0","0","0","0","0","0","0","0","0","0","1","0.35008","9.8","1","3.1824525013232306E7","0"
"13","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","58","7","2469","0","24","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.34163448275862074","9.571428571428571","0","3.140467212992463E7","0"
