"BehaviorSpace results (NetLogo 6.1.0)"
"COVID SIMULS.nlogo"
"Containment Policy"
"04/02/2020 22:22:49:104 +1100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-30","30","-40","40"
"[run number]","Illness_period","SpatialDistance","Proportion_Isolating","Total_Population","Available_Resources","Current_Cases","Media_Exposure","Bed_Capacity","ReInfectionRate","RestrictedMovement","Superspreaders","Severity_of_illness","Send_to_Hospital","ProductionRate","Incubation_Period","Case_Isolation","Initial","ID_Rate","PolicyTriggerOn","Proportion_People_Avoid","Population","Treatment_Benefit","FearTrigger","Speed","Triggerday","Proportion_time_Avoid","InfectionRate","Age_Isolation","Contact_Radius","[step]","count simuls with [ color = red ]","count simuls with [ color = 85 ]","count simuls with [color = black ]","count simuls with [ color = yellow ]","count simuls with [ color = black and agerange = 5 ]","count simuls with [ color = black and agerange = 15 ]","count simuls with [ color = black and agerange = 25 ]","count simuls with [ color = black and agerange = 35 ]","count simuls with [ color = black and agerange = 45 ]","count simuls with [ color = black and agerange = 55 ]","count simuls with [ color = black and agerange = 65 ]","count simuls with [ color = black and agerange = 75 ]","count simuls with [ color = black and agerange = 85 ]","count simuls with [ color = black and agerange = 95 ]","mean [ R ] of simuls with [ timenow = Illness_period ]","mean [ contacts ] of simuls / ticks","mean [ timenow ] of simuls with [ color = red ]","count simuls with [ color = red and timenow = Incubation_Period ]","sum [ reserves ] of simuls with [ color != black ]"
"18","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","18","5","2494","0","1","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.23977777777777776","5.8","1","3.897024011416688E7"
"1","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","57","2","2489","0","9","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.24449122807017543","7","0","3.793446592612956E7"
"23","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","6","1","2499","0","0","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.20426666666666668","11","0","3.757138017028493E7"
"24","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","1","1","2499","0","0","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","8.0E-4","6","0","3.618814805445012E7"
"21","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","10","3","2497","0","0","0","0","0","0","0","0","0","0","0","0","0","0.21604","10.333333333333334","0","3.7158492421279974E7"
"20","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","12","2","2497","0","1","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.22106666666666666","2","0","3.636937527118148E7"
"12","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","54","3","2492","0","5","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.2419037037037037","7.333333333333333","1","3.654873925780119E7"
"22","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","8","1","2499","0","0","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.21475","13","0","3.656646355292601E7"
"18","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","19","5","2494","0","1","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.24058947368421055","6.8","0","3.899945480302459E7"
"23","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","7","1","2499","0","0","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.21097142857142856","12","0","3.758425908271812E7"
"1","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","58","2","2489","0","9","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.24453793103448274","8","1","3.792891222003727E7"
"20","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","13","2","2497","0","1","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.22313846153846154","3","0","3.632830913625082E7"
"24","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","2","1","2499","0","0","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.1188","7","0","3.618814805445001E7"
"12","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","55","3","2492","0","5","0","0","0","0","0","0","0","0","0","0","1","0.2420581818181818","8.333333333333334","0","3.6576190542589E7"
"21","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","11","3","2497","0","0","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.21923636363636365","11.333333333333334","0","3.7187040774959885E7"
"22","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","9","1","2499","0","0","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.22004444444444443","14","0","3.659024474773627E7"
"18","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","20","5","2494","0","1","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.24074","7.8","0","3.897801087291888E7"
"23","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","8","1","2499","0","0","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.21495","13","0","3.758889834382704E7"
"1","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","59","2","2489","0","9","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.24446779661016949","9","0","3.790086284462334E7"
"20","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","14","2","2497","0","1","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.2248857142857143","4","0","3.631032343328777E7"
"12","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","56","3","2492","0","5","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.24221428571428572","9.333333333333334","1","3.661363352044428E7"
"24","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","3","1","2499","0","0","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.1552","8","0","3.620016557407577E7"
"21","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","12","1","2497","0","2","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.2232333333333333","3","0","3.722795594761831E7"
"22","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","10","1","2499","0","0","0","0","0","0","0","0","0","0","0","0","0","0.22391999999999998","15","0","3.664380872646758E7"
"18","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","21","5","2494","0","1","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.24116190476190477","8.8","0","3.899823461321036E7"
"23","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","9","1","2499","0","0","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.21608888888888889","14","0","3.7541530814112864E7"
"12","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","57","2","2492","0","6","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.2424280701754386","7","0","3.6612607804077886E7"
"20","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","15","2","2497","0","1","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.22701333333333332","5","2","3.6283823660999574E7"
"24","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","4","2","2498","0","0","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.1819","6","0","3.62641346428299E7"
"1","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","60","2","2489","0","9","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.24445333333333333","10","0","3.78971423606498E7"
"21","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","13","1","2497","0","2","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.2258153846153846","4","0","3.723470894303754E7"
"22","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","11","1","2499","0","0","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.2265818181818182","16","0","3.6614885652465805E7"
"18","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","22","5","2494","0","1","0","0","0","0","0","0","0","0","0","0","0.5","0.2428727272727273","9.8","2","3.901183805436638E7"
"23","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","10","1","2499","0","0","0","0","0","0","0","0","0","0","0","0","2","0.21692","15","0","3.751678484623687E7"
"20","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","16","2","2497","0","1","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.22865","6","0","3.6292311478311606E7"
"12","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","58","2","2492","0","6","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.24242758620689656","8","0","3.660362564915358E7"
"24","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","5","2","2498","0","0","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.19416","7","0","3.62768729306322E7"
"1","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","61","2","2489","0","9","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.24489836065573772","11","0","3.788602006011181E7"
"21","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","14","1","2497","0","2","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.22728571428571429","5","1","3.723737377110896E7"
"22","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","12","0","2499","0","1","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.22973333333333334","<RuntimePrimitiveException>","0","3.6595110715719104E7"
"18","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","23","5","2494","0","1","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.2426608695652174","10.8","0","3.895507516918884E7"
"25","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","0","1","2499","0","0","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","5","1","3.700783839573262E7"
"12","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","59","2","2492","0","6","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.24256949152542373","9","0","3.658886963247495E7"
"20","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","17","2","2497","0","1","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.2300705882352941","7","0","3.62923836508048E7"
"23","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","11","1","2499","0","0","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.21996363636363636","16","0","3.7543821532087915E7"
"24","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","6","2","2498","0","0","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.20433333333333334","8","1","3.630299201235749E7"
"1","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","62","2","2489","0","9","0","0","0","0","0","0","0","0","0","0","0","0.24507096774193549","12","0","3.788367898615946E7"
"21","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","15","1","2497","0","2","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.22754666666666665","6","0","3.722065122218789E7"
"18","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","24","4","2493","0","3","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.24316666666666667","6.5","0","3.894719558933127E7"
"12","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","60","2","2492","0","6","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.24280666666666667","10","0","3.657203557178424E7"
"23","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","12","0","2499","0","1","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.22243333333333334","<RuntimePrimitiveException>","0","3.754702315775811E7"
