"BehaviorSpace results (NetLogo 6.1.0)"
"COVID SIMULS.html"
"Lancet Paper Aus"
"04/13/2020 21:29:52:739 +1000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-30","30","-40","40"
"[run number]","Illness_period","Spatial_Distance","Compliance_with_Isolation","Total_Population","Available_Resources","Current_Cases","Media_Exposure","Hospital_Beds_in_Australia","ReInfectionRate","RestrictedMovement","Superspreaders","Severity_of_illness","Quarantine","ProductionRate","Incubation_Period","Case_Isolation","Initial","Track_and_Trace_Efficiency","PolicyTriggerOn","Proportion_People_Avoid","Population","Treatment_Benefit","FearTrigger","Speed","Triggerday","Proportion_time_Avoid","InfectionRate","Age_Isolation","Contact_Radius","Scale","Lockdown_Off","Freewheel","TimelockdownOff","Diffusion_Adjustment","[step]","count simuls with [ color = red ]","count simuls with [ color = 85 ]","count simuls with [color = black ]","count simuls with [ color = yellow ]","count simuls with [ color = black and agerange = 5 ]","count simuls with [ color = black and agerange = 15 ]","count simuls with [ color = black and agerange = 25 ]","count simuls with [ color = black and agerange = 35 ]","count simuls with [ color = black and agerange = 45 ]","count simuls with [ color = black and agerange = 55 ]","count simuls with [ color = black and agerange = 65 ]","count simuls with [ color = black and agerange = 75 ]","count simuls with [ color = black and agerange = 85 ]","count simuls with [ color = black and agerange = 95 ]","mean [ contacts ] of simuls / ticks","mean [ timenow ] of simuls with [ color = red ]","count simuls with [ color = red and timenow = Incubation_Period ]","sum [ reserves ] of simuls with [ color != black ]","scalePhase","numberInfected","deathcount","casefatalityrate","ICUBedsRequired","DailyCases","CurrentInfections","EliminationDate","MeanR"
"6","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","142","0","2499","0","1","0","0","0","0","0","0","0","0","0","0","0.5070901408450704","<RuntimePrimitiveException>","0","6617107.479851937","0","1","0","0","0","0","0","13","0"
"1","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","88","73","2017","10","400","0","0","0","1","0","1","0","2","4","2","0.45039090909090906","10.013698630136986","3","7662940.30021748","0","453","10","0.02207505518763797","1","4","73","0","5"
"4","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","164","0","2499","0","1","0","0","0","0","0","0","0","0","0","0","0.3193951219512195","<RuntimePrimitiveException>","0","7008601.31868228","0","1","0","0","0","0","0","11","0"
"2","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","159","2","2366","2","130","0","1","0","0","0","0","1","0","0","0","0.3334616352201258","11","0","6856986.370414453","0","132","2","0.015151515151515152","0","1","2","0","0"
"5","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","156","3","2092","9","396","0","0","0","1","1","0","5","0","0","2","0.3246916129032258","10","0","7123390.211047357","0","927","9","0.009708737864077669","0","0","3","0","0"
"3","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","157","0","2498","0","2","0","0","0","0","0","0","0","0","0","0","0.3701579617834395","<RuntimePrimitiveException>","0","6682444.160910773","0","2","0","0","0","0","0","23","0"
"6","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","143","0","2499","0","1","0","0","0","0","0","0","0","0","0","0","0.5045762237762238","<RuntimePrimitiveException>","0","6598836.244241384","0","1","0","0","0","0","0","13","0"
"7","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","159","0","2180","2","318","0","0","0","0","0","1","0","1","0","0","0.32017106918238997","<RuntimePrimitiveException>","0","6851938.994640917","0","320","2","0.00625","0","0","0","140","0"
"8","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","161","7","2122","14","357","0","0","0","0","0","1","2","6","5","0","0.3205689440993789","6","1","6848319.412645728","0","967","32","0.033092037228541885","0","1","7","0","1"
"4","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","165","0","2499","0","1","0","0","0","0","0","0","0","0","0","0","0.32054787878787877","<RuntimePrimitiveException>","0","7025178.01996732","0","1","0","0","0","0","0","11","0"
"5","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","157","3","2092","9","396","0","0","0","1","1","0","5","0","0","2","0.3236487179487179","11","0","7110914.828926057","0","928","9","0.009698275862068966","0","1","3","0","0"
"6","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","144","0","2499","0","1","0","0","0","0","0","0","0","0","0","0","0.5022138888888888","<RuntimePrimitiveException>","0","6580479.761139606","0","1","0","0","0","0","0","13","0"
"3","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","158","0","2498","0","2","0","0","0","0","0","0","0","0","0","0","0.3710658227848101","<RuntimePrimitiveException>","0","6689103.172763968","0","2","0","0","0","0","0","23","0"
"2","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","160","2","2366","2","130","0","1","0","0","0","0","1","0","0","0","0.3345825","12","0","6869650.555892575","0","132","2","0.015151515151515152","0","0","2","0","1"
"1","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","89","71","2010","10","409","0","0","0","1","0","1","0","2","4","2","0.4472584269662921","9.267605633802816","3","7646909.116886551","0","460","10","0.021739130434782608","1","2","71","0","1"
"7","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","160","0","2180","2","318","0","0","0","0","0","1","0","1","0","0","0.3213875","<RuntimePrimitiveException>","0","6868394.406954559","0","320","2","0.00625","0","0","0","140","0"
"5","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","158","3","2092","9","396","0","0","0","1","1","0","5","0","0","2","0.32489681528662423","12","0","7128237.375591965","0","928","9","0.009698275862068966","0","0","3","0","0"
"6","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","145","0","2499","0","1","0","0","0","0","0","0","0","0","0","0","0.4998289655172414","<RuntimePrimitiveException>","0","6562997.689919956","0","1","0","0","0","0","0","13","0"
"3","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","159","0","2498","0","2","0","0","0","0","0","0","0","0","0","0","0.37189685534591194","<RuntimePrimitiveException>","0","6696744.188321703","0","2","0","0","0","0","0","23","0"
"4","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","166","0","2499","0","1","0","0","0","0","0","0","0","0","0","0","0.32150843373493976","<RuntimePrimitiveException>","0","7034843.298432176","0","1","0","0","0","0","0","11","0"
"8","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","162","8","2121","14","357","0","0","0","0","0","1","2","6","5","0","0.32207654320987655","6.25","0","6860215.136700253","0","967","32","0.033092037228541885","0","0","8","0","0"
"2","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","161","2","2366","2","130","0","1","0","0","0","0","1","0","0","0","0.3357341614906832","13","0","6884418.9444610765","0","133","2","0.015037593984962405","0","0","2","0","0"
"5","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","159","2","2092","9","397","0","0","0","1","1","0","5","0","0","2","0.3261772151898734","11","0","7144915.640328832","0","929","9","0.00968783638320775","0","0","2","0","0"
"6","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","146","0","2499","0","1","0","0","0","0","0","0","0","0","0","0","0.4975369863013699","<RuntimePrimitiveException>","0","6546568.59119358","0","1","0","0","0","0","0","13","0"
"7","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","161","0","2180","2","318","0","0","0","0","0","1","0","1","0","0","0.32246211180124223","<RuntimePrimitiveException>","0","6880873.713212595","0","320","2","0.00625","0","0","0","140","0"
"1","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","90","65","2009","11","415","0","0","0","2","0","1","0","2","4","2","0.4442711111111111","9.430769230769231","1","7621244.465033596","0","464","11","0.023706896551724137","1","5","65","0","5"
"4","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","167","0","2499","0","1","0","0","0","0","0","0","0","0","0","0","0.322637125748503","<RuntimePrimitiveException>","0","7050535.053650464","0","1","0","0","0","0","0","11","0"
"3","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","160","0","2498","0","2","0","0","0","0","0","0","0","0","0","0","0.3727125","<RuntimePrimitiveException>","0","6704156.554988407","0","2","0","0","0","0","0","23","0"
"8","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","163","9","2120","14","357","0","0","0","0","0","1","2","6","5","0","0.323479754601227","6.555555555555555","0","6872562.474336621","0","968","32","0.03305785123966942","0","0","9","0","0"
"2","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","162","1","2366","2","131","0","1","0","0","0","0","1","0","0","0","0.3368098765432099","11","0","6896549.84145056","0","133","2","0.015037593984962405","0","0","1","0","0"
"6","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","147","0","2499","0","1","0","0","0","0","0","0","0","0","0","0","0.49518367346938774","<RuntimePrimitiveException>","0","6527743.215515442","0","1","0","0","0","0","0","13","0"
"5","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","160","2","2092","9","397","0","0","0","1","1","0","5","0","0","2","0.3275144654088051","12","0","7159641.84325776","0","929","9","0.00968783638320775","0","0","2","0","0"
"4","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","168","0","2499","0","1","0","0","0","0","0","0","0","0","0","0","0.32367380952380953","<RuntimePrimitiveException>","0","7067822.035614698","0","1","0","0","0","0","0","11","0"
"7","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","162","0","2180","2","318","0","0","0","0","0","1","0","1","0","0","0.32368395061728394","<RuntimePrimitiveException>","0","6893410.09536452","0","320","2","0.00625","0","0","0","140","0"
"3","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","161","0","2498","0","2","0","0","0","0","0","0","0","0","0","0","0.3734857142857143","<RuntimePrimitiveException>","0","6711214.717175032","0","2","0","0","0","0","0","23","0"
"8","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","164","9","2119","14","358","0","0","0","0","0","1","2","6","5","0","0.3249170731707317","5.777777777777778","1","6888338.769410704","0","968","32","0.03305785123966942","0","1","9","0","0"
"6","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","148","0","2499","0","1","0","0","0","0","0","0","0","0","0","0","0.4929324324324324","<RuntimePrimitiveException>","0","6510081.023782186","0","1","0","0","0","0","0","13","0"
"2","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","163","1","2366","2","131","0","1","0","0","0","0","1","0","0","0","0.33790920245398776","12","0","6910923.424270414","0","133","2","0.015037593984962405","0","0","1","0","0"
